Domain,Confidence,Indicators,Country_Code,Shop_ID,Timestamp
https://greyman-tactical.com,25,Currency: INR,,,2024-12-20 20:22:00
https://flavortoothpicks.com,25,Currency: INR,,,2024-12-20 20:22:16
https://coucou-boston.com,25,Currency: INR,,,2024-12-20 20:22:18
https://lousondrums.com,25,Currency: INR,,,2024-12-20 20:22:21
https://supernaturalgoods.com,25,Currency: INR,,,2024-12-20 20:22:25
https://bestomart.com,25,Indian address format: pincode,,,2024-12-20 20:22:44
https://meripex.com,25,Currency: INR,,,2024-12-20 20:22:44
https://smithfarmsproducts.com,25,Currency: INR,,,2024-12-20 20:23:10
https://gem-set-love.com,25,Currency: INR,,,2024-12-20 20:23:31
https://ampersandave.com,25,Currency: INR,,,2024-12-20 20:23:34
https://foundergoods.com,25,Currency: INR,,,2024-12-20 20:23:35
https://littleraeprints.com,25,Currency: INR,,,2024-12-20 20:23:43
https://pensavings.com,25,Currency: INR,,,2024-12-20 20:23:45
https://silverlogy.com,25,Meta locale: IN,IN,,2024-12-20 20:23:58
https://tasselchildrenshoes.com,25,Currency: INR,,,2024-12-20 20:24:07
https://freshcutsclothing.com,25,Currency: INR,,,2024-12-20 20:24:11
https://adonisunderwear.com,25,Currency: INR,,,2024-12-20 20:24:20
https://rangriwaaz.com,25,Currency: INR,,,2024-12-20 20:24:21
https://joyjolt.com,25,Currency: INR,,,2024-12-20 20:24:37
https://something-temporary.myshopify.com,25,Currency: INR,,,2024-12-20 20:24:46
https://thegatherersgrove.com,25,Currency: INR,,,2024-12-20 20:24:55
https://sloaneboutique.com,25,Currency: INR,,,2024-12-20 20:24:58
https://wemestore.com,25,Currency: INR,,,2024-12-20 20:25:00
https://royaljellyharlem.com,25,Currency: INR,,,2024-12-20 20:25:23
https://backstageoriginals.com,25,Currency: INR,,,2024-12-20 20:25:24
https://chopsueyclub.com,25,Currency: INR,,,2024-12-20 20:25:26
https://anetik.com,25,Currency: INR,,,2024-12-20 20:25:58
https://gymreapers.com,25,Currency: INR,,,2024-12-20 20:26:07
https://printerspartsusa.com,25,Currency: INR,,,2024-12-20 20:26:29
https://o2totes.com,25,Currency: INR,,,2024-12-20 20:26:31
https://cocomoonhawaii.com,25,Currency: INR,,,2024-12-20 20:26:50
https://wallshoppe.com,25,Currency: INR,,,2024-12-20 20:27:07
https://berrylush.com,25,Currency: INR,,,2024-12-20 20:27:12
https://truhair.com,25,Currency: INR,,,2024-12-20 20:27:29
https://lostandforged.com,25,Currency: INR,,,2024-12-20 20:27:42
https://shopstems.com,25,Indian address format: pincode,,,2024-12-20 20:27:53
https://tekniksalon.com,25,Currency: INR,,,2024-12-20 20:28:16
https://nomadicfriends.com,25,Currency: INR,,,2024-12-20 20:29:43
https://boacasa.com,25,Currency: INR,,,2024-12-20 20:29:43
https://clhei.com,25,Currency: INR,,,2024-12-20 20:29:58
https://pinkavocet.com,25,Currency: INR,,,2024-12-20 20:29:59
https://michaelhanz.com,25,Currency: INR,,,2024-12-20 20:30:03
https://borntea.com,25,Currency: INR,,,2024-12-20 20:30:51
https://astralchrysalis.com,25,Currency: INR,,,2024-12-20 20:32:09
https://neverhome.com,25,Currency: INR,,,2024-12-20 20:32:25
https://singbowls.com,25,Currency: INR,,,2024-12-20 20:33:24
https://abbiosciences.com,25,Currency: INR,,,2024-12-20 20:33:34
https://nikkiwilliams.com,25,Currency: INR,,,2024-12-20 20:33:50
https://machineartshop.com,25,Currency: INR,,,2024-12-20 20:33:53
https://theapparelcollective.com,25,Currency: INR,,,2024-12-20 20:34:03
https://saltflatsclothing.com,25,Currency: INR,,,2024-12-20 20:34:44
https://omoniboutique.com,25,Currency: INR,,,2024-12-20 20:34:53
https://madewithspin.com,25,Currency: INR,,,2024-12-20 20:34:57
https://reinaolga.com,25,Currency: INR,,,2024-12-20 20:35:13
https://softballism.com,25,Currency: INR,,,2024-12-20 20:35:14
https://localurbanbites.com,25,Currency: INR,,,2024-12-20 20:35:35
https://domebeauty.com,25,Currency: INR,,,2024-12-20 20:35:43
https://evasbeautystore.com,25,Currency: INR,,,2024-12-20 20:36:00
https://rockparadise.com,25,Currency: INR,,,2024-12-20 20:36:36
https://nindyaa.com,25,Currency: INR,,,2024-12-20 20:36:40
https://thelionandthefish.com,25,Currency: INR,,,2024-12-20 20:36:46
https://axiis-ea.com,25,Currency: INR,,,2024-12-20 20:36:48
